id;dt_ocorrencia;uf;regiao;classificacao_da_ocorrencia
7340;31/03/2017;MS;Centro-Oeste;Incidente
7339;31/03/2017;MG;Sudeste;Incidente
7338;31/03/2017;SP;Sudeste;Acidente
7337;04/04/2017;MS;Centro-Oeste;Incidente
8120;05/09/2018;MG;Sudeste;Incidente
8119;10/09/2018;MG;Sudeste;Incidente
8118;22/02/2018;SP;Sudeste;Incidente
8117;15/09/2018;SP;Sudeste;Incidente
8116;15/09/2018;SC;Sul;Acidente
8115;14/09/2018;CE;Nordeste;Acidente
8115;14/09/2018;CE;Nordeste;Acidente
8113;10/09/2018;SP;Sudeste;Acidente
8112;28/07/2018;SC;Sul;Acidente
8114;06/09/2018;GO;Centro-Oeste;Acidente
8114;06/09/2018;GO;Centro-Oeste;Acidente
8111;05/09/2018;MT;Centro-Oeste;Acidente
8110;07/09/2018;BA;Nordeste;Incidente
8109;06/09/2018;SP;Sudeste;Incidente Grave
8108;28/08/2018;BA;Nordeste;Incidente
7866;30/05/2018;MT;Centro-Oeste;Acidente
7865;22/03/2018;RJ;Sudeste;Ocorrência de Solo
7866;30/05/2018;MT;Centro-Oeste;Acidente
7864;01/06/2018;SP;Sudeste;Incidente Grave
7863;03/06/2018;PR;Sul;Ocorrência de Solo
7862;01/06/2018;SP;Sudeste;Acidente
7861;23/05/2018;GO;Centro-Oeste;Incidente Grave
7860;21/05/2018;GO;Centro-Oeste;Acidente
7859;28/05/2018;PR;Sul;Incidente
7858;22/05/2018;TO;Norte;Incidente Grave
7858;22/05/2018;TO;Norte;Incidente Grave
7857;23/05/2018;SP;Sudeste;Acidente
7856;20/05/2018;RS;Sul;Incidente
7855;22/05/2018;AM;Norte;Acidente
7854;20/05/2018;MG;Sudeste;Incidente Grave
7853;21/05/2018;MG;Sudeste;Incidente
7852;19/05/2018;GO;Centro-Oeste;Incidente Grave
7851;19/05/2018;PA;Norte;Acidente
7850;17/05/2018;SP;Sudeste;Incidente
7628;11/11/2017;RS;Sul;Acidente
7627;28/11/2017;PR;Sul;Incidente
7626;03/12/2017;PR;Sul;Acidente
7625;03/12/2017;SP;Sudeste;Acidente
7624;27/11/2017;SP;Sudeste;Incidente
7623;30/11/2017;PR;Sul;Acidente
7622;30/11/2017;MG;Sudeste;Incidente Grave
7621;26/11/2017;BA;Nordeste;Incidente Grave
7620;30/11/2017;DF;Centro-Oeste;Incidente Grave
7619;26/11/2017;BA;Nordeste;Acidente
7618;25/11/2017;PR;Sul;Incidente
7617;23/11/2017;RS;Sul;Incidente
7616;25/11/2017;SP;Sudeste;Acidente
7616;25/11/2017;SP;Sudeste;Acidente
7615;26/11/2017;SC;Sul;Incidente
7613;19/11/2017;RJ;Sudeste;Incidente
7336;31/03/2017;PR;Sul;Incidente
7614;23/11/2017;PA;Norte;Acidente
7335;06/03/2017;RS;Sul;Acidente
7334;27/05/2016;GO;Centro-Oeste;Incidente
7333;22/02/2017;RJ;Sudeste;Incidente
7332;18/03/2017;MT;Centro-Oeste;Acidente
7331;15/03/2017;PA;Norte;Incidente
7330;18/03/2017;SP;Sudeste;Incidente
7329;21/03/2017;SP;Sudeste;Incidente
7328;22/03/2017;SP;Sudeste;Incidente Grave
8066;27/08/2018;SP;Sudeste;Incidente
8064;28/07/2018;SP;Sudeste;Incidente
7327;24/02/2017;PE;Nordeste;Ocorrência de Solo
7326;19/03/2017;RS;Sul;Incidente
7325;18/03/2017;RS;Sul;Acidente
7323;21/03/2017;AM;Norte;Acidente
8106;01/09/2018;MG;Sudeste;Acidente
7324;18/03/2017;RS;Sul;Incidente Grave
7322;15/03/2017;RS;Sul;Acidente
8107;02/09/2018;PB;Nordeste;Acidente
8104;29/08/2018;SP;Sudeste;Incidente
8067;28/08/2018;RS;Sul;Acidente
8103;30/08/2018;BA;Nordeste;Acidente
8065;25/08/2018;SP;Sudeste;Incidente Grave
8063;25/08/2018;BA;Nordeste;Incidente
8062;24/08/2018;SP;Sudeste;Incidente
8061;24/08/2018;SP;Sudeste;Acidente
8060;23/08/2018;GO;Centro-Oeste;Incidente
8059;09/07/2018;PI;Nordeste;Incidente
7849;17/05/2018;MG;Sudeste;Incidente
7848;16/05/2018;AM;Norte;Acidente
7847;17/05/2018;SP;Sudeste;Incidente
7846;16/05/2018;SP;Sudeste;Acidente
7845;16/05/2018;SP;Sudeste;Incidente
7844;16/05/2018;SP;Sudeste;Incidente
7843;08/05/2018;RJ;Sudeste;Incidente
7842;07/05/2018;GO;Centro-Oeste;Acidente
7841;09/05/2018;RJ;Sudeste;Acidente
7840;09/05/2018;MG;Sudeste;Incidente
7839;07/05/2018;TO;Norte;Incidente
7838;08/05/2018;MG;Sudeste;Acidente
7837;06/05/2018;PR;Sul;Acidente
7835;03/05/2018;PA;Norte;Acidente
7836;04/05/2018;SC;Sul;Acidente
7834;18/03/2018;MA;Nordeste;Incidente
7833;03/05/2018;MA;Nordeste;Incidente Grave
7611;20/11/2017;MG;Sudeste;Incidente
7609;21/11/2017;AM;Norte;Incidente
7608;19/11/2017;SP;Sudeste;Acidente
7612;24/11/2017;MA;Nordeste;Acidente
7610;19/11/2017;RJ;Sudeste;Ocorrência de Solo
7607;18/11/2017;SP;Sudeste;Acidente
7606;19/11/2017;RJ;Sudeste;Incidente
7605;17/11/2017;MG;Sudeste;Ocorrência de Solo
7604;15/11/2017;SP;Sudeste;Incidente
7603;18/11/2017;PR;Sul;Incidente Grave
7602;16/11/2017;PI;Nordeste;Incidente
7601;17/11/2017;PA;Norte;Acidente
7600;13/11/2017;PR;Sul;Incidente
7599;14/11/2017;SP;Sudeste;Acidente
7597;11/11/2017;RO;Norte;Acidente
7598;13/11/2017;PB;Nordeste;Incidente Grave
7596;11/11/2017;AC;Norte;Incidente
7321;22/02/2017;RS;Sul;Acidente
7318;17/03/2017;PR;Sul;Acidente
7320;24/03/2017;SP;Sudeste;Incidente
7319;15/04/2017;RJ;Sudeste;Acidente
7317;17/03/2017;AM;Norte;Incidente Grave
7316;16/03/2017;MT;Centro-Oeste;Incidente Grave
7315;15/03/2017;SP;Sudeste;Ocorrência de Solo
7314;04/03/2017;PR;Sul;Ocorrência de Solo
7313;13/03/2017;PA;Norte;Incidente
7312;14/03/2017;MS;Centro-Oeste;Incidente
7311;28/04/2017;SP;Sudeste;Acidente
7310;22/04/2017;SP;Sudeste;Incidente
7309;27/04/2017;DF;Centro-Oeste;Incidente
7308;21/04/2017;PA;Norte;Acidente
7307;10/05/2017;RS;Sul;Incidente
7306;09/05/2017;MG;Sudeste;Incidente
7305;04/05/2017;SP;Sudeste;Incidente Grave
8057;23/08/2018;RJ;Sudeste;Incidente
8056;21/08/2018;SP;Sudeste;Incidente Grave
8058;23/08/2018;RO;Norte;Incidente Grave
8058;23/08/2018;RO;Norte;Incidente Grave
8055;20/07/2018;PE;Nordeste;Incidente
8054;17/08/2018;GO;Centro-Oeste;Incidente
7824;28/04/2018;MT;Centro-Oeste;Acidente
8053;21/08/2018;RS;Sul;Acidente
8052;16/08/2018;PR;Sul;Incidente
8051;16/08/2018;MT;Centro-Oeste;Incidente Grave
8050;13/08/2018;RO;Norte;Incidente
8049;12/08/2018;MG;Sudeste;Incidente Grave
8051;16/08/2018;MT;Centro-Oeste;Incidente Grave
8048;11/08/2018;GO;Centro-Oeste;Acidente
8047;11/08/2018;SP;Sudeste;Incidente Grave
8047;11/08/2018;SP;Sudeste;Incidente Grave
8046;09/08/2018;MA;Nordeste;Incidente
8045;11/08/2018;MT;Centro-Oeste;Incidente
8044;10/08/2018;ES;Sudeste;Acidente
7832;27/04/2018;PA;Norte;Incidente Grave
7827;27/03/2018;GO;Centro-Oeste;Incidente Grave
7825;09/03/2018;RO;Norte;Incidente
7832;27/04/2018;PA;Norte;Incidente Grave
7831;20/02/2018;MG;Sudeste;Incidente
7830;05/05/2018;SP;Sudeste;Incidente
7830;05/05/2018;SP;Sudeste;Incidente
7829;05/05/2018;SP;Sudeste;Acidente
7828;29/04/2018;PR;Sul;Acidente
7823;28/04/2018;TO;Norte;Incidente Grave
7822;29/04/2018;GO;Centro-Oeste;Acidente
7821;30/04/2018;AM;Norte;Acidente
7820;27/04/2018;PR;Sul;Incidente Grave
7819;12/04/2018;GO;Centro-Oeste;Incidente Grave
7819;12/04/2018;GO;Centro-Oeste;Incidente Grave
7818;21/04/2018;MT;Centro-Oeste;Incidente Grave
7595;09/11/2017;BA;Nordeste;Incidente
7594;05/11/2017;PR;Sul;Incidente
7593;11/11/2017;PE;Nordeste;Acidente
7592;26/10/2017;RJ;Sudeste;Incidente
7591;10/11/2017;CE;Nordeste;Acidente
7590;26/10/2017;RS;Sul;Incidente
7587;07/11/2017;PR;Sul;Acidente
7589;10/11/2017;GO;Centro-Oeste;Acidente
7586;02/11/2017;RS;Sul;Incidente Grave
7585;31/10/2017;MG;Sudeste;Incidente Grave
7584;02/11/2017;AM;Norte;Acidente
7584;02/11/2017;AM;Norte;Acidente
7304;08/05/2017;SP;Sudeste;Incidente
7583;24/10/2017;PR;Sul;Incidente
7582;15/05/2017;MA;Nordeste;Incidente Grave
7303;26/04/2017;RS;Sul;Incidente
7302;27/04/2017;RS;Sul;Incidente
7301;02/05/2017;MG;Sudeste;Incidente
7300;11/05/2017;MG;Sudeste;Incidente Grave
7299;09/05/2017;PR;Sul;Acidente
7298;05/05/2017;GO;Centro-Oeste;Incidente Grave
7297;09/05/2017;SC;Sul;Incidente
7296;29/04/2017;SP;Sudeste;Incidente
7295;28/04/2017;SP;Sudeste;Incidente
7294;23/04/2017;PR;Sul;Acidente
7293;12/04/2017;RJ;Sudeste;Acidente
7292;06/05/2017;SP;Sudeste;Incidente
7291;15/05/2017;SP;Sudeste;Incidente
7290;10/05/2017;RJ;Sudeste;Acidente
7289;11/05/2017;SP;Sudeste;Incidente
7288;12/03/2017;SP;Sudeste;Incidente
7287;22/03/2017;SP;Sudeste;Incidente
7286;11/03/2017;MT;Centro-Oeste;Incidente
7285;21/03/2017;RS;Sul;Incidente
8040;04/08/2018;RS;Sul;Incidente Grave
8040;04/08/2018;RS;Sul;Incidente Grave
8039;06/08/2018;CE;Nordeste;Acidente
8038;03/08/2018;SC;Sul;Incidente
8037;01/08/2018;GO;Centro-Oeste;Acidente
8036;31/07/2018;BA;Nordeste;Incidente
8033;29/07/2018;PR;Sul;Acidente
8033;29/07/2018;PR;Sul;Acidente
8035;02/08/2018;TO;Norte;Incidente
8034;30/07/2018;MT;Centro-Oeste;Incidente Grave
8034;30/07/2018;MT;Centro-Oeste;Incidente Grave
7816;17/04/2018;PR;Sul;Incidente
8032;27/07/2018;PA;Norte;Acidente
8031;25/07/2018;SP;Sudeste;Incidente
8030;26/07/2018;RJ;Sudeste;Incidente
8029;27/07/2018;PR;Sul;Incidente
7817;06/04/2018;GO;Centro-Oeste;Acidente
7815;05/04/2018;SP;Sudeste;Incidente
7814;03/04/2018;PR;Sul;Incidente
7813;22/03/2018;MG;Sudeste;Incidente
7812;15/04/2018;MT;Centro-Oeste;Acidente
7811;17/04/2018;AM;Norte;Acidente
7810;21/04/2018;MS;Centro-Oeste;Incidente
7808;20/04/2018;ES;Sudeste;Incidente
7808;20/04/2018;ES;Sudeste;Incidente
7807;19/04/2018;PR;Sul;Incidente
7805;16/04/2018;GO;Centro-Oeste;Acidente
7804;14/04/2018;MG;Sudeste;Acidente
7806;20/04/2018;SP;Sudeste;Incidente Grave
7806;20/04/2018;SP;Sudeste;Incidente Grave
7803;17/04/2018;PR;Sul;Acidente
7801;17/04/2018;SP;Sudeste;Incidente
7800;28/03/2018;MS;Centro-Oeste;Acidente
7802;12/04/2018;TO;Norte;Acidente
7802;12/04/2018;TO;Norte;Acidente
7800;28/03/2018;MS;Centro-Oeste;Acidente
7581;29/10/2017;SP;Sudeste;Incidente
7580;28/10/2017;GO;Centro-Oeste;Acidente
7579;31/10/2017;ES;Sudeste;Incidente
7578;19/10/2017;RS;Sul;Ocorrência de Solo
7577;20/10/2017;PR;Sul;Incidente
7576;29/10/2017;RS;Sul;Acidente
7575;24/10/2017;PR;Sul;Incidente
7574;24/10/2017;PA;Norte;Acidente
7573;23/10/2017;SP;Sudeste;Ocorrência de Solo
7572;20/10/2017;MS;Centro-Oeste;Acidente
7571;21/10/2017;SC;Sul;Acidente
7570;23/10/2017;RS;Sul;Incidente Grave
7569;23/10/2017;MG;Sudeste;Incidente
7568;22/10/2017;PA;Norte;Acidente
7567;16/10/2017;RR;Norte;Acidente
7566;18/10/2017;MG;Sudeste;Incidente
7565;19/10/2017;RS;Sul;Ocorrência de Solo
7564;11/10/2017;PR;Sul;Incidente
7563;17/10/2017;AM;Norte;Acidente
7283;07/03/2017;RS;Sul;Incidente
7282;11/03/2017;BA;Nordeste;Incidente
7281;23/02/2017;RS;Sul;Ocorrência de Solo
7284;12/04/2017;RS;Sul;Acidente
7280;01/03/2017;RJ;Sudeste;Acidente
7279;04/03/2017;SP;Sudeste;Incidente
7278;11/02/2017;MG;Sudeste;Incidente
7277;22/02/2017;SC;Sul;Incidente Grave
7276;07/12/2016;AM;Norte;Acidente
7275;09/11/2016;SP;Sudeste;Incidente
7274;28/10/2016;GO;Centro-Oeste;Acidente
7273;08/11/2016;SC;Sul;Incidente Grave
7272;24/05/2017;MG;Sudeste;Incidente
7271;05/06/2017;SP;Sudeste;Incidente
7270;02/06/2017;SC;Sul;Incidente
7269;06/06/2017;PR;Sul;Incidente
7268;07/06/2017;SP;Sudeste;Incidente
7267;05/06/2017;DF;Centro-Oeste;Incidente
8028;31/07/2018;AC;Norte;Incidente
8027;27/07/2018;MG;Sudeste;Incidente
8026;27/07/2018;SP;Sudeste;Ocorrência de Solo
8025;30/07/2018;AM;Norte;Incidente
8024;24/07/2018;SP;Sudeste;Incidente
8023;27/07/2018;PR;Sul;Incidente
8022;29/07/2018;SP;Sudeste;Acidente
8021;18/07/2018;MS;Centro-Oeste;Incidente
8020;29/07/2018;CE;Nordeste;Incidente Grave
8019;03/01/2010;RJ;Sudeste;Incidente
8018;05/01/2010;RS;Sul;Incidente
8017;07/01/2010;AM;Norte;Incidente
7797;11/04/2018;RS;Sul;Acidente
8017;07/01/2010;AM;Norte;Incidente
8016;18/01/2010;AC;Norte;Incidente
8015;19/01/2010;RJ;Sudeste;Incidente
7799;14/04/2018;RS;Sul;Incidente
7798;10/04/2018;BA;Nordeste;Incidente
7796;23/01/2018;PE;Nordeste;Acidente
7795;07/02/2018;SP;Sudeste;Acidente
7794;07/02/2018;PA;Norte;Acidente
7793;22/03/2018;RJ;Sudeste;Incidente
7792;10/04/2018;DF;Centro-Oeste;Incidente Grave
7792;10/04/2018;DF;Centro-Oeste;Incidente Grave
7791;06/04/2018;RS;Sul;Incidente
7790;08/04/2018;SP;Sudeste;Incidente
7789;02/04/2018;MT;Centro-Oeste;Acidente
7788;03/04/2018;MG;Sudeste;Acidente
7560;12/10/2017;SP;Sudeste;Acidente
7559;10/10/2017;MT;Centro-Oeste;Acidente
7786;01/04/2018;MA;Nordeste;Incidente
7785;05/04/2018;PE;Nordeste;Incidente Grave
7785;05/04/2018;PE;Nordeste;Incidente Grave
7784;06/04/2018;RJ;Sudeste;Incidente Grave
7561;12/10/2017;SP;Sudeste;Acidente
7562;15/10/2017;PR;Sul;Incidente Grave
7558;12/10/2017;RJ;Sudeste;Incidente
7557;11/08/2017;RJ;Sudeste;Incidente
7556;12/10/2017;BA;Nordeste;Incidente
7555;09/10/2017;SP;Sudeste;Acidente
7554;11/10/2017;SP;Sudeste;Incidente
7553;08/09/2017;PA;Norte;Incidente
7552;07/10/2017;SP;Sudeste;Acidente
7551;02/10/2017;MG;Sudeste;Ocorrência de Solo
7550;02/10/2017;MG;Sudeste;Ocorrência de Solo
7549;02/10/2017;MG;Sudeste;Ocorrência de Solo
7547;02/10/2017;MG;Sudeste;Ocorrência de Solo
7547;02/10/2017;MG;Sudeste;Ocorrência de Solo
7546;11/09/2017;RJ;Sudeste;Ocorrência de Solo
7545;30/09/2017;PA;Norte;Acidente
7544;30/09/2017;GO;Centro-Oeste;Acidente
7263;31/05/2017;SP;Sudeste;Incidente
7254;16/02/2017;PA;Norte;Acidente
7253;04/02/2017;RJ;Sudeste;Ocorrência de Solo
7544;30/09/2017;GO;Centro-Oeste;Acidente
7543;01/10/2017;GO;Centro-Oeste;Acidente
7266;08/05/2017;MT;Centro-Oeste;Acidente
7265;08/06/2017;AL;Nordeste;Incidente
7264;03/06/2017;SC;Sul;Incidente
7262;02/06/2017;PA;Norte;Ocorrência de Solo
7261;24/02/2016;RR;Norte;Incidente Grave
7260;09/06/2017;MG;Sudeste;Incidente Grave
7256;07/03/2017;GO;Centro-Oeste;Acidente
7255;18/02/2017;PR;Sul;Incidente
7259;29/10/2016;SC;Sul;Acidente
7258;19/07/2016;PA;Norte;Acidente
7257;09/03/2014;SE;Nordeste;Acidente
5309;26/01/2003;Indeterminado;;Acidente
5308;24/01/2003;Indeterminado;;Acidente
5307;20/01/2003;Indeterminado;;Acidente
5306;11/01/2003;Indeterminado;;Acidente
5305;04/01/2003;Indeterminado;;Acidente
5304;28/12/2002;Indeterminado;;Acidente
5303;19/12/2002;Indeterminado;;Acidente
5302;13/12/2002;Indeterminado;;Acidente
5300;01/12/2002;Indeterminado;;Acidente
5301;07/12/2002;Indeterminado;;Acidente
5299;01/12/2002;Indeterminado;;Acidente
5298;30/11/2002;Indeterminado;;Acidente
5011;12/03/2005;Indeterminado;;Acidente
5009;05/03/2005;Indeterminado;;Acidente
5010;10/03/2005;Indeterminado;;Acidente
5008;26/02/2005;Indeterminado;;Acidente
5007;22/02/2005;Indeterminado;;Acidente
5006;14/02/2005;Indeterminado;;Acidente
5627;18/01/2014;RJ;Sudeste;Incidente
5005;13/02/2005;Indeterminado;;Acidente
5004;11/02/2005;Indeterminado;;Acidente
5003;10/02/2005;Indeterminado;;Acidente
5001;08/02/2005;Indeterminado;;Acidente
5000;30/01/2005;Indeterminado;;Acidente
5002;09/02/2005;Indeterminado;;Acidente
4790;07/11/2001;Indeterminado;;Acidente
4790;07/11/2001;Indeterminado;;Acidente
4789;15/12/2013;PR;Sul;Ocorrência Anormal
4788;10/12/2013;PA;Norte;Incidente
4787;06/12/2013;AM;Norte;Incidente
4786;02/12/2013;RJ;Sudeste;Incidente
4785;10/12/2013;MT;Centro-Oeste;Acidente
5634;21/02/2014;ES;Sudeste;Incidente
5633;18/03/2014;SP;Sudeste;Ocorrência Anormal
4784;08/08/2004;Indeterminado;;Acidente
4783;04/08/2004;Indeterminado;;Acidente
4782;22/07/2004;Indeterminado;;Acidente
5626;19/01/2014;RJ;Sudeste;Ocorrência Anormal
4781;05/07/2004;Indeterminado;;Acidente
4780;14/05/2004;Indeterminado;;Acidente
5637;21/03/2014;RJ;Sudeste;Incidente
5636;12/02/2014;AM;Norte;Incidente
5635;20/02/2014;MG;Sudeste;Incidente
5288;07/10/2002;Indeterminado;;Acidente
5632;18/03/2014;AM;Norte;Incidente
5631;21/01/2014;SP;Sudeste;Ocorrência Anormal
5630;16/12/2013;PR;Sul;Acidente
5629;18/01/2014;MG;Sudeste;Ocorrência Anormal
5628;20/01/2014;MG;Sudeste;Ocorrência Anormal
5625;17/01/2014;RJ;Sudeste;Incidente
5624;21/01/2014;SP;Sudeste;Incidente Grave
5623;26/01/2014;SP;Sudeste;Incidente
5622;09/01/2014;PR;Sul;Ocorrência Anormal
5621;29/12/2013;RJ;Sudeste;Incidente
5620;29/12/2013;PR;Sul;Incidente
5296;30/11/2002;Indeterminado;;Acidente
5295;22/11/2002;Indeterminado;;Acidente
5294;14/11/2002;Indeterminado;;Acidente
5291;17/10/2002;Indeterminado;;Acidente
5290;15/10/2002;Indeterminado;;Acidente
5293;09/11/2002;Indeterminado;;Acidente
5292;17/10/2002;Indeterminado;;Acidente
5289;15/10/2002;Indeterminado;;Acidente
5287;03/10/2002;Indeterminado;;Acidente
5286;02/10/2002;Indeterminado;;Acidente
5297;30/11/2002;Indeterminado;;Acidente
4999;16/01/2005;Indeterminado;;Acidente
4993;22/12/2004;Indeterminado;;Acidente
4992;11/12/2004;Indeterminado;;Acidente
4991;07/12/2004;Indeterminado;;Acidente
4998;12/01/2005;Indeterminado;;Acidente
4997;12/01/2005;Indeterminado;;Acidente
4996;31/12/2004;Indeterminado;;Acidente
4995;27/12/2004;Indeterminado;;Acidente
4994;22/12/2004;Indeterminado;;Acidente
4990;01/12/2004;Indeterminado;;Acidente
4989;29/11/2004;Indeterminado;;Acidente
4988;27/11/2004;Indeterminado;;Acidente
4987;21/11/2004;Indeterminado;;Acidente
4779;14/05/2004;Indeterminado;;Acidente
4778;11/05/2004;Indeterminado;;Acidente
4777;08/05/2004;Indeterminado;;Acidente
4774;01/04/2004;Indeterminado;;Acidente
4772;02/03/2004;Indeterminado;;Acidente
4776;20/04/2004;Indeterminado;;Acidente
4775;10/04/2004;Indeterminado;;Acidente
4773;10/03/2004;Indeterminado;;Acidente
4770;05/11/2001;Indeterminado;;Acidente
4771;23/02/2004;Indeterminado;;Acidente
4769;02/11/2001;Indeterminado;;Acidente
4768;23/10/2001;Indeterminado;;Acidente
5619;29/12/2013;PR;Sul;Incidente
5618;18/12/2013;SP;Sudeste;Incidente
5617;13/12/2013;PR;Sul;Acidente
5616;12/12/2013;SP;Sudeste;Incidente
5615;09/01/2014;RS;Sul;Acidente
5614;15/01/2014;SP;Sudeste;Incidente
5613;18/12/2013;SP;Sudeste;Ocorrência Anormal
5612;18/12/2013;SP;Sudeste;Incidente
5611;16/12/2013;AL;Nordeste;Incidente
5610;16/12/2013;DF;Centro-Oeste;Incidente
5609;31/12/2013;MG;Sudeste;Acidente
5608;04/11/2013;MT;Centro-Oeste;Acidente
5607;30/12/2007;MG;Sudeste;Acidente
5606;24/07/2007;Indeterminado;;Acidente
5605;22/07/2000;Indeterminado;;Acidente
5604;29/12/2009;Indeterminado;;Acidente
5603;29/12/2009;RS;Sul;Acidente
5602;28/12/2009;RS;Sul;Acidente
5601;23/12/2009;Indeterminado;;Acidente
5600;23/12/2009;MA;Nordeste;Acidente
5278;30/08/2002;Indeterminado;;Acidente
5284;27/09/2002;Indeterminado;;Acidente
5283;24/09/2002;MA;Nordeste;Acidente
5282;22/09/2002;Indeterminado;;Acidente
5281;14/09/2002;Indeterminado;;Acidente
5280;09/09/2002;Indeterminado;;Acidente
5279;06/09/2002;Indeterminado;;Acidente
5277;30/08/2002;Indeterminado;;Acidente
5276;22/10/2004;MT;Centro-Oeste;Acidente
5275;12/10/2004;Indeterminado;;Acidente
5285;29/09/2002;Indeterminado;;Acidente
4986;21/11/2004;Indeterminado;;Acidente
4985;16/11/2004;Indeterminado;;Acidente
4984;11/11/2004;AM;Norte;Acidente
4981;07/11/2004;Indeterminado;;Acidente
4983;08/11/2004;Indeterminado;;Acidente
4982;07/11/2004;Indeterminado;;Acidente
4980;28/10/2004;Indeterminado;;Acidente
4979;28/10/2004;Indeterminado;;Acidente
4978;26/10/2004;Indeterminado;;Acidente
4977;23/10/2004;Indeterminado;;Acidente
4976;24/01/2014;PR;Sul;Ocorrência Anormal
4975;24/01/2014;SP;Sudeste;Acidente
4767;19/10/2001;Indeterminado;;Acidente
4766;18/10/2001;Indeterminado;;Acidente
4765;13/10/2001;Indeterminado;;Acidente
4764;11/10/2001;Indeterminado;;Acidente
4763;04/10/2001;Indeterminado;;Acidente
4762;30/09/2001;Indeterminado;;Acidente
4761;26/09/2001;Indeterminado;;Acidente
4760;22/09/2001;Indeterminado;;Acidente
4759;16/09/2001;Indeterminado;;Acidente
4758;15/09/2001;Indeterminado;;Acidente
5591;24/11/2009;SC;Sul;Acidente
5590;23/11/2009;Indeterminado;;Acidente
4757;14/09/2001;Indeterminado;;Acidente
4756;13/09/2001;PR;Sul;Acidente
4755;29/08/2001;Indeterminado;;Acidente
5596;17/12/2009;Indeterminado;;Acidente
5595;17/12/2009;SC;Sul;Acidente
5594;16/12/2009;RS;Sul;Acidente
5593;04/12/2009;Indeterminado;;Acidente
5592;28/11/2009;Indeterminado;;Acidente
5589;22/11/2009;Indeterminado;;Acidente
5588;19/11/2009;RS;Sul;Acidente
5587;13/11/2009;MS;Centro-Oeste;Acidente
5586;04/11/2009;PA;Norte;Acidente
5585;28/10/2009;PA;Norte;Acidente
5584;27/10/2009;MS;Centro-Oeste;Acidente
5582;19/10/2009;Indeterminado;;Acidente
5599;22/12/2009;Indeterminado;;Acidente
5583;20/10/2009;MG;Sudeste;Acidente
5598;20/12/2009;Indeterminado;;Acidente
5598;20/12/2009;Indeterminado;;Acidente
5597;20/12/2009;Indeterminado;;Acidente
5597;20/12/2009;Indeterminado;;Acidente
5581;19/10/2009;AL;Nordeste;Acidente
5580;17/10/2009;MS;Centro-Oeste;Acidente
5579;14/10/2009;Indeterminado;;Acidente
5578;12/10/2009;Indeterminado;;Acidente
5577;10/10/2009;Indeterminado;;Acidente
5576;10/10/2009;Indeterminado;;Acidente
5575;06/10/2009;Indeterminado;;Acidente
5574;04/10/2009;SP;Sudeste;Acidente
5573;29/09/2009;Indeterminado;;Acidente
5572;25/09/2009;Indeterminado;;Acidente
5571;24/09/2009;BA;Nordeste;Acidente
5570;23/09/2009;Indeterminado;;Acidente
5569;24/09/2009;GO;Centro-Oeste;Acidente
5568;21/09/2009;SP;Sudeste;Acidente
5567;08/09/2009;Indeterminado;;Acidente
5566;03/09/2009;SP;Sudeste;Acidente
5565;30/08/2009;Indeterminado;;Acidente
5564;27/08/2009;MT;Centro-Oeste;Acidente
5563;27/08/2009;RJ;Sudeste;Acidente
5562;22/08/2009;Indeterminado;;Acidente
5561;21/08/2009;Indeterminado;;Acidente
5560;07/08/2009;Indeterminado;;Acidente
5559;31/07/2009;Indeterminado;;Acidente
5558;28/07/2009;Indeterminado;;Acidente
5558;28/07/2009;Indeterminado;;Acidente
5557;22/07/2009;SP;Sudeste;Acidente
5273;24/09/2004;Indeterminado;;Acidente
5271;11/09/2004;Indeterminado;;Acidente
5270;05/09/2004;Indeterminado;;Acidente
5272;24/09/2004;Indeterminado;;Acidente
5269;30/08/2004;Indeterminado;;Acidente
5268;24/08/2004;Indeterminado;;Acidente
5267;21/08/2004;Indeterminado;;Acidente
5266;20/08/2004;Indeterminado;;Acidente
5265;17/08/2004;Indeterminado;;Acidente
5274;26/09/2004;Indeterminado;;Acidente
5264;15/08/2004;Indeterminado;;Acidente
4970;14/01/2014;RJ;Sudeste;Incidente
4741;14/06/2001;Indeterminado;;Acidente
4971;14/01/2014;DF;Centro-Oeste;Incidente
4969;12/01/2014;PB;Nordeste;Incidente
4968;11/01/2014;PR;Sul;Acidente
4967;10/01/2014;RJ;Sudeste;Incidente
4966;03/01/2014;MG;Sudeste;Acidente
4965;07/01/2014;PI;Nordeste;Acidente
4964;03/01/2014;MG;Sudeste;Acidente
4963;04/01/2014;SP;Sudeste;Ocorrência de Solo
4974;22/01/2014;SP;Sudeste;Incidente
4972;24/01/2014;SC;Sul;Incidente
4962;17/02/2014;DF;Centro-Oeste;Incidente
4973;14/01/2014;PR;Sul;Acidente
4961;15/02/2014;PA;Norte;Acidente
4754;23/08/2001;Indeterminado;;Acidente
4753;20/08/2001;Indeterminado;;Acidente
4752;13/08/2001;Indeterminado;;Acidente
4751;11/08/2001;Indeterminado;;Acidente
4750;03/08/2001;Indeterminado;;Acidente
4749;27/07/2001;Indeterminado;;Acidente
4747;09/07/2001;Indeterminado;;Acidente
4748;14/07/2001;Indeterminado;;Acidente
4746;29/06/2001;Indeterminado;;Acidente
4745;25/06/2001;Indeterminado;;Acidente
4744;23/06/2001;Indeterminado;;Acidente
4743;18/06/2001;Indeterminado;;Acidente
4742;15/06/2001;Indeterminado;;Acidente
5556;18/07/2009;GO;Centro-Oeste;Acidente
